step,epoch,loss
10186,27,0.044282
10187,27,0.071294
10188,27,0.041199
10189,27,0.061363
10190,27,0.053091
10191,27,0.049374
10192,27,0.050964
10193,27,0.053902
10194,27,0.047873
10195,27,0.053124
10196,27,0.051493
10197,27,0.057754
10198,27,0.052338
10199,27,0.057312
10200,27,0.054171
10201,27,0.065895
10202,27,0.045535
10203,27,0.073658
10204,27,0.049010
10205,27,0.060549
10206,27,0.068391
10207,27,0.060924
10208,27,0.053541
10209,27,0.070168
10210,27,0.058599
10211,27,0.064823
10212,27,0.053800
10213,27,0.066037
10214,27,0.058468
10215,27,0.056865
10216,27,0.062390
10217,27,0.059899
10218,27,0.053011
10219,27,0.058592
10220,27,0.055326
10221,27,0.055604
10222,27,0.069712
10223,27,0.064363
10224,27,0.064007
10225,27,0.069335
10226,27,0.062301
10227,27,0.063798
10228,27,0.050508
10229,27,0.061628
10230,27,0.057343
10231,27,0.055325
10232,27,0.059019
10233,27,0.060477
10234,27,0.063710
10235,27,0.061525
10236,27,0.066083
10237,27,0.056820
10238,27,0.063359
10239,27,0.052229
10240,27,0.061759
10241,27,0.051110
10242,27,0.050916
10243,27,0.061664
10244,27,0.056802
10245,27,0.066007
10246,27,0.049828
10247,27,0.049780
10248,27,0.051316
10249,27,0.062671
10250,27,0.068303
10251,27,0.054725
10252,27,0.054742
10253,27,0.057328
10254,27,0.047045
10255,27,0.059096
10256,27,0.053797
10257,27,0.056874
10258,27,0.066176
10259,27,0.059581
10260,27,0.055729
10261,27,0.060297
10262,27,0.057903
10263,27,0.059861
10264,27,0.058669
10265,27,0.065367
10266,27,0.079104
10267,27,0.053862
10268,27,0.060146
10269,27,0.061540
10270,27,0.060382
10271,27,0.067514
10272,27,0.059425
10273,27,0.061932
10274,27,0.062167
10275,27,0.062966
10276,27,0.077228
10277,27,0.064359
10278,27,0.069032
10279,27,0.062600
10280,27,0.053363
10281,27,0.064962
10282,27,0.054554
10283,27,0.064893
10284,27,0.055102
10285,27,0.059818
10286,27,0.057489
10287,27,0.072504
10288,27,0.061346
10289,27,0.065136
10290,27,0.066414
10291,27,0.050495
10292,27,0.058190
10293,27,0.059495
10294,27,0.053733
10295,27,0.058767
10296,27,0.053324
10297,27,0.056648
10298,27,0.060027
10299,27,0.064858
10300,27,0.043139
10301,27,0.060414
10302,27,0.052295
10303,27,0.049408
10304,27,0.055187
10305,27,0.061123
10306,27,0.062701
10307,27,0.051144
10308,27,0.049761
10309,27,0.072339
10310,27,0.067490
10311,27,0.054540
10312,27,0.056354
10313,27,0.063816
10314,27,0.060822
10315,27,0.056477
10316,27,0.055743
10317,27,0.060336
10318,27,0.054640
10319,27,0.054572
10320,27,0.061505
10321,27,0.070498
10322,27,0.048456
10323,27,0.062652
10324,27,0.050499
10325,27,0.055086
10326,27,0.049634
10327,27,0.065560
10328,27,0.058064
10329,27,0.064621
10330,27,0.053406
10331,27,0.051246
10332,27,0.054781
10333,27,0.073573
10334,27,0.063427
10335,27,0.057565
10336,27,0.052633
10337,27,0.050155
10338,27,0.058195
10339,27,0.061683
10340,27,0.057354
10341,27,0.050201
10342,27,0.055429
10343,27,0.044014
10344,27,0.055234
10345,27,0.049509
10346,27,0.056911
10347,27,0.062113
10348,27,0.068369
10349,27,0.049562
10350,27,0.058417
10351,27,0.042055
10352,27,0.044953
10353,27,0.055635
10354,27,0.047451
10355,27,0.050674
10356,27,0.058835
10357,27,0.054577
10358,27,0.055603
10359,27,0.050622
10360,27,0.069015
10361,27,0.052059
10362,27,0.061472
10363,27,0.065346
10364,27,0.049398
10365,27,0.048522
10366,27,0.053034
10367,27,0.059113
10368,27,0.049766
10369,27,0.057598
10370,27,0.048072
10371,27,0.060234
10372,27,0.062161
10373,27,0.064273
10374,27,0.069702
10375,27,0.049292
10376,27,0.054778
10377,27,0.061333
10378,27,0.052969
10379,27,0.050461
10380,27,0.037798
10381,27,0.051637
10382,27,0.058126
10383,27,0.047302
10384,27,0.055300
10385,27,0.048193
10386,27,0.062972
10387,27,0.057998
10388,27,0.066532
10389,27,0.065233
10390,27,0.067018
10391,27,0.043652
10392,27,0.053911
10393,27,0.067340
10394,27,0.048164
10395,27,0.056054
10396,27,0.052120
10397,27,0.054488
10398,27,0.065318
10399,27,0.073075
10400,27,0.046811
10401,27,0.066895
10402,27,0.061068
10403,27,0.055246
10404,27,0.059832
10405,27,0.050633
10406,27,0.049290
10407,27,0.054424
10408,27,0.065296
10409,27,0.056020
10410,27,0.054276
10411,27,0.061139
10412,27,0.051754
10413,27,0.047554
10414,27,0.074772
10415,27,0.048468
10416,27,0.062586
10417,27,0.064614
10418,27,0.053707
10419,27,0.056723
10420,27,0.068951
10421,27,0.053095
10422,27,0.068191
10423,27,0.049244
10424,27,0.061284
10425,27,0.064711
10426,27,0.046407
10427,27,0.058190
10428,27,0.062283
10429,27,0.060798
10430,27,0.060352
10431,27,0.052417
10432,27,0.073349
10433,27,0.059987
10434,27,0.054965
10435,27,0.052283
10436,27,0.053000
10437,27,0.059270
10438,27,0.058934
10439,27,0.062313
10440,27,0.062853
10441,27,0.054145
10442,27,0.062228
10443,27,0.064860
10444,27,0.063001
10445,27,0.057878
10446,27,0.051759
10447,27,0.059094
10448,27,0.058434
10449,27,0.058176
10450,27,0.052782
10451,27,0.056230
10452,27,0.059383
10453,27,0.052722
10454,27,0.063477
10455,27,0.052213
10456,27,0.067849
10457,27,0.054460
10458,27,0.067341
10459,27,0.067695
10460,27,0.055321
10461,27,0.049015
10462,27,0.061593
10463,27,0.063003
10464,27,0.059756
10465,27,0.057771
10466,27,0.040896
10467,27,0.048411
10468,27,0.058643
10469,27,0.062636
10470,27,0.073251
10471,27,0.045884
10472,27,0.065340
10473,27,0.060071
10474,27,0.061925
10475,27,0.060115
10476,27,0.055801
10477,27,0.055856
10478,27,0.058802
10479,27,0.048751
10480,27,0.060569
10481,27,0.045655
10482,27,0.058882
10483,27,0.063659
10484,27,0.051332
10485,27,0.073933
10486,27,0.048315
10487,27,0.069412
10488,27,0.064960
10489,27,0.058334
10490,27,0.058370
10491,27,0.063966
10492,27,0.052691
10493,27,0.083313
10494,27,0.048900
10495,27,0.054379
10496,27,0.057260
10497,27,0.059582
10498,27,0.071044
10499,27,0.060789
10500,27,0.054777
10501,27,0.056497
10502,27,0.051001
10503,27,0.064718
10504,27,0.050844
10505,27,0.075869
10506,27,0.054039
10507,27,0.068175
10508,27,0.053610
10509,27,0.058278
10510,27,0.051100
10511,27,0.056644
10512,27,0.053942
10513,27,0.062383
10514,27,0.058185
10515,27,0.057087
10516,27,0.051584
10517,27,0.053976
10518,27,0.058309
10519,27,0.077351
10520,27,0.052638
10521,27,0.055295
10522,27,0.050900
10523,27,0.058347
10524,27,0.047936
10525,27,0.068572
10526,27,0.046366
10527,27,0.068192
10528,27,0.064521
10529,27,0.061441
10530,27,0.069773
10531,28,0.052797
10532,28,0.052996
10533,28,0.054037
10534,28,0.060641
10535,28,0.067336
10536,28,0.068669
10537,28,0.053973
10538,28,0.050108
10539,28,0.071005
10540,28,0.048797
10541,28,0.044165
10542,28,0.061272
10543,28,0.072794
10544,28,0.052689
10545,28,0.059270
10546,28,0.051910
10547,28,0.067246
10548,28,0.058068
10549,28,0.059576
10550,28,0.068519
10551,28,0.072705
10552,28,0.054045
10553,28,0.070966
10554,28,0.042710
10555,28,0.047933
10556,28,0.064669
10557,28,0.066024
10558,28,0.053594
10559,28,0.067662
10560,28,0.074454
10561,28,0.060642
10562,28,0.048727
10563,28,0.057496
10564,28,0.058086
10565,28,0.075666
10566,28,0.063366
10567,28,0.053357
10568,28,0.050123
10569,28,0.054276
10570,28,0.059304
10571,28,0.053290
10572,28,0.057757
10573,28,0.068584
10574,28,0.048021
10575,28,0.059566
10576,28,0.061211
10577,28,0.067974
10578,28,0.063887
10579,28,0.056184
10580,28,0.051066
10581,28,0.057024
10582,28,0.066027
10583,28,0.059284
10584,28,0.054068
10585,28,0.069824
10586,28,0.055340
10587,28,0.066011
10588,28,0.055625
10589,28,0.058575
10590,28,0.058613
10591,28,0.057247
10592,28,0.045205
10593,28,0.062915
10594,28,0.051705
10595,28,0.066368
10596,28,0.053092
10597,28,0.046021
10598,28,0.066782
10599,28,0.067360
10600,28,0.071260
10601,28,0.049668
10602,28,0.071287
10603,28,0.063973
10604,28,0.050704
10605,28,0.040416
10606,28,0.052997
10607,28,0.046200
10608,28,0.062790
10609,28,0.052739
10610,28,0.056660
10611,28,0.067040
10612,28,0.059259
10613,28,0.054616
10614,28,0.060937
10615,28,0.053614
10616,28,0.069139
10617,28,0.055273
10618,28,0.060883
10619,28,0.064100
10620,28,0.059995
10621,28,0.055369
10622,28,0.065490
10623,28,0.060170
10624,28,0.049738
10625,28,0.058457
10626,28,0.045622
10627,28,0.055354
10628,28,0.054277
10629,28,0.053110
10630,28,0.059140
10631,28,0.061944
10632,28,0.068686
10633,28,0.067732
10634,28,0.084529
10635,28,0.051395
10636,28,0.057064
10637,28,0.068991
10638,28,0.056769
10639,28,0.061769
10640,28,0.067112
10641,28,0.068053
10642,28,0.052458
10643,28,0.064274
10644,28,0.055391
10645,28,0.055669
10646,28,0.068531
10647,28,0.068141
10648,28,0.047846
10649,28,0.065691
10650,28,0.053929
10651,28,0.057494
10652,28,0.064266
10653,28,0.065719
10654,28,0.060418
10655,28,0.059737
10656,28,0.047770
10657,28,0.062810
10658,28,0.060218
10659,28,0.050698
10660,28,0.062216
10661,28,0.041158
10662,28,0.057497
10663,28,0.052145
10664,28,0.064077
10665,28,0.069540
10666,28,0.056587
10667,28,0.047910
10668,28,0.058438
10669,28,0.047220
10670,28,0.058644
10671,28,0.054663
10672,28,0.048425
10673,28,0.056225
10674,28,0.059466
10675,28,0.066399
10676,28,0.063941
10677,28,0.048631
10678,28,0.048988
10679,28,0.065728
10680,28,0.054104
10681,28,0.063354
10682,28,0.058672
10683,28,0.058593
10684,28,0.074588
10685,28,0.065592
10686,28,0.056920
10687,28,0.057531
10688,28,0.053598
10689,28,0.058209
10690,28,0.057678
10691,28,0.069231
10692,28,0.062493
10693,28,0.072050
10694,28,0.054613
10695,28,0.068219
10696,28,0.067649
10697,28,0.063483
10698,28,0.064653
10699,28,0.065581
10700,28,0.068134
10701,28,0.049286
10702,28,0.057667
10703,28,0.054837
10704,28,0.056789
10705,28,0.057320
10706,28,0.061266
10707,28,0.050214
10708,28,0.055611
10709,28,0.048508
10710,28,0.064542
10711,28,0.049120
10712,28,0.045117
10713,28,0.054907
10714,28,0.051484
10715,28,0.052361
10716,28,0.060914
10717,28,0.067384
10718,28,0.045262
10719,28,0.066822
10720,28,0.047683
10721,28,0.067033
10722,28,0.066495
10723,28,0.058770
10724,28,0.068760
10725,28,0.061431
10726,28,0.055619
10727,28,0.062369
10728,28,0.059093
10729,28,0.058619
10730,28,0.062166
10731,28,0.058098
10732,28,0.060430
10733,28,0.053490
10734,28,0.059769
10735,28,0.050736
10736,28,0.069997
10737,28,0.058148
10738,28,0.057405
10739,28,0.068986
10740,28,0.064287
10741,28,0.054542
10742,28,0.067536
10743,28,0.058601
10744,28,0.063087
10745,28,0.052954
10746,28,0.061178
10747,28,0.063046
10748,28,0.062583
10749,28,0.051528
10750,28,0.065299
10751,28,0.056946
10752,28,0.063516
10753,28,0.066294
10754,28,0.056190
10755,28,0.053531
10756,28,0.058402
10757,28,0.063617
10758,28,0.057585
10759,28,0.065398
10760,28,0.055617
10761,28,0.057763
10762,28,0.054719
10763,28,0.062520
10764,28,0.065462
10765,28,0.066462
10766,28,0.048303
10767,28,0.059944
10768,28,0.051978
10769,28,0.062279
10770,28,0.050768
10771,28,0.066093
10772,28,0.051946
10773,28,0.051397
10774,28,0.053837
10775,28,0.053177
10776,28,0.037705
10777,28,0.059246
10778,28,0.055382
10779,28,0.050891
10780,28,0.062548
10781,28,0.046238
10782,28,0.055548
10783,28,0.061918
10784,28,0.051088
10785,28,0.057457
10786,28,0.052748
10787,28,0.062720
10788,28,0.042729
10789,28,0.055175
10790,28,0.052795
10791,28,0.033606
10792,28,0.054023
10793,28,0.067497
10794,28,0.058567
10795,28,0.064609
10796,28,0.063732
10797,28,0.058313
10798,28,0.052245
10799,28,0.059734
10800,28,0.056101
10801,28,0.072276
10802,28,0.051585
10803,28,0.060907
10804,28,0.050158
10805,28,0.046267
10806,28,0.056198
10807,28,0.059335
10808,28,0.056830
10809,28,0.067731
10810,28,0.066109
10811,28,0.049879
10812,28,0.066084
10813,28,0.051799
10814,28,0.051651
10815,28,0.059556
10816,28,0.063136
10817,28,0.064171
10818,28,0.076266
10819,28,0.057012
10820,28,0.073187
10821,28,0.050926
10822,28,0.059324
10823,28,0.056267
10824,28,0.056056
10825,28,0.048761
10826,28,0.055228
10827,28,0.052522
10828,28,0.058547
10829,28,0.051997
10830,28,0.055075
10831,28,0.066815
10832,28,0.056664
10833,28,0.053171
10834,28,0.056828
10835,28,0.060142
10836,28,0.056418
10837,28,0.060191
10838,28,0.050095
10839,28,0.061618
10840,28,0.052939
10841,28,0.048788
10842,28,0.066715
10843,28,0.049828
10844,28,0.050809
10845,28,0.054647
10846,28,0.066850
10847,28,0.052069
10848,28,0.060249
10849,28,0.058890
10850,28,0.050469
10851,28,0.043033
10852,28,0.054547
10853,28,0.056671
10854,28,0.068925
10855,28,0.053875
10856,28,0.061426
10857,28,0.061070
10858,28,0.050124
10859,28,0.045384
10860,28,0.062290
10861,28,0.061418
10862,28,0.053828
10863,28,0.064372
10864,28,0.059160
10865,28,0.068186
10866,28,0.054828
10867,28,0.065588
10868,28,0.068908
10869,28,0.051345
10870,28,0.061264
10871,28,0.062896
10872,28,0.068546
10873,28,0.056234
10874,28,0.057421
10875,28,0.056200
10876,28,0.067693
10877,28,0.057422
10878,28,0.049015
10879,28,0.071931
10880,28,0.053246
10881,28,0.057298
10882,28,0.051650
10883,28,0.045450
10884,28,0.054163
10885,28,0.063178
10886,28,0.049714
10887,28,0.063553
10888,28,0.057585
10889,28,0.065965
10890,28,0.059905
10891,28,0.050888
10892,28,0.045780
10893,28,0.068119
10894,28,0.049974
10895,28,0.053496
10896,28,0.064766
10897,28,0.042153
10898,28,0.066578
10899,28,0.047700
10900,28,0.060169
10901,28,0.055919
10902,28,0.066719
10903,28,0.060840
10904,28,0.071004
10905,28,0.059164
10906,28,0.065380
10907,28,0.066683
10908,28,0.048476
10909,28,0.054856
10910,28,0.074176
10911,28,0.058491
10912,28,0.053746
10913,28,0.059156
10914,28,0.041964
10915,28,0.064999
10916,28,0.049988
10917,28,0.050414
10918,28,0.057758
10919,28,0.070275
10920,28,0.058377
10921,29,0.058912
10922,29,0.058628
10923,29,0.057034
10924,29,0.054487
10925,29,0.053581
10926,29,0.048325
10927,29,0.063023
10928,29,0.059443
10929,29,0.068371
10930,29,0.050950
10931,29,0.077378
10932,29,0.069059
10933,29,0.052580
10934,29,0.052190
10935,29,0.052506
10936,29,0.053896
10937,29,0.054065
10938,29,0.053352
10939,29,0.071514
10940,29,0.071913
10941,29,0.060541
10942,29,0.068525
10943,29,0.065855
10944,29,0.059752
10945,29,0.049453
10946,29,0.051077
10947,29,0.063483
10948,29,0.063671
10949,29,0.056241
10950,29,0.051959
10951,29,0.065175
10952,29,0.056743
10953,29,0.054694
10954,29,0.056853
10955,29,0.057432
10956,29,0.063439
10957,29,0.050698
10958,29,0.059611
10959,29,0.060810
10960,29,0.065334
10961,29,0.058776
10962,29,0.046623
10963,29,0.047276
10964,29,0.059441
10965,29,0.072551
10966,29,0.048282
10967,29,0.055623
10968,29,0.056202
10969,29,0.044581
10970,29,0.054231
10971,29,0.057062
10972,29,0.059188
10973,29,0.061577
10974,29,0.060975
10975,29,0.058556
10976,29,0.055112
10977,29,0.057389
10978,29,0.053363
10979,29,0.050529
10980,29,0.062450
10981,29,0.055737
10982,29,0.060828
10983,29,0.040799
10984,29,0.053548
10985,29,0.053465
10986,29,0.059207
10987,29,0.067199
10988,29,0.048601
10989,29,0.065673
10990,29,0.055379
10991,29,0.062059
10992,29,0.065199
10993,29,0.068855
10994,29,0.067732
10995,29,0.051293
10996,29,0.059425
10997,29,0.058995
10998,29,0.059408
10999,29,0.062397
11000,29,0.066024
11001,29,0.047487
11002,29,0.056629
11003,29,0.049482
11004,29,0.054057
11005,29,0.069600
11006,29,0.052165
11007,29,0.054793
11008,29,0.052512
11009,29,0.066013
11010,29,0.055799
11011,29,0.057181
11012,29,0.062894
11013,29,0.065890
11014,29,0.049802
11015,29,0.061842
11016,29,0.054977
11017,29,0.057040
11018,29,0.064303
11019,29,0.057439
11020,29,0.049502
11021,29,0.067221
11022,29,0.046554
11023,29,0.061746
11024,29,0.060301
11025,29,0.061954
11026,29,0.061526
11027,29,0.052069
11028,29,0.058792
11029,29,0.058384
11030,29,0.048979
11031,29,0.055124
11032,29,0.058568
11033,29,0.049912
11034,29,0.055989
11035,29,0.053861
11036,29,0.048290
11037,29,0.062839
11038,29,0.056021
11039,29,0.055153
11040,29,0.065003
11041,29,0.053089
11042,29,0.065305
11043,29,0.051247
11044,29,0.055678
11045,29,0.059010
11046,29,0.057069
11047,29,0.050125
11048,29,0.063697
11049,29,0.059028
11050,29,0.048368
11051,29,0.054100
11052,29,0.065343
11053,29,0.058266
11054,29,0.037443
11055,29,0.074870
11056,29,0.061284
11057,29,0.058270
11058,29,0.043528
11059,29,0.063653
11060,29,0.053635
11061,29,0.046980
11062,29,0.067249
11063,29,0.045418
11064,29,0.051668
11065,29,0.052501
11066,29,0.051187
11067,29,0.055061
11068,29,0.062745
11069,29,0.064275
11070,29,0.074040
11071,29,0.068882
11072,29,0.051576
11073,29,0.058075
11074,29,0.048961
11075,29,0.051611
11076,29,0.051684
11077,29,0.063306
11078,29,0.050313
11079,29,0.063219
11080,29,0.051156
11081,29,0.052692
11082,29,0.050865
11083,29,0.069443
11084,29,0.049652
11085,29,0.058944
11086,29,0.060151
11087,29,0.052570
11088,29,0.065109
11089,29,0.057590
11090,29,0.055166
11091,29,0.056228
11092,29,0.047193
11093,29,0.075797
11094,29,0.041427
11095,29,0.051068
11096,29,0.073677
11097,29,0.051084
11098,29,0.060270
11099,29,0.050734
11100,29,0.060715
11101,29,0.058953
11102,29,0.058320
11103,29,0.047305
11104,29,0.057576
11105,29,0.059042
11106,29,0.056849
11107,29,0.048481
11108,29,0.055698
11109,29,0.057375
11110,29,0.052905
11111,29,0.055609
11112,29,0.058775
11113,29,0.045341
11114,29,0.061800
11115,29,0.054093
11116,29,0.083327
11117,29,0.059734
11118,29,0.067994
11119,29,0.062198
11120,29,0.051731
11121,29,0.072102
11122,29,0.068919
11123,29,0.065009
11124,29,0.067662
11125,29,0.056964
11126,29,0.058054
11127,29,0.063853
11128,29,0.067943
11129,29,0.054376
11130,29,0.075087
11131,29,0.061268
11132,29,0.056035
11133,29,0.053371
11134,29,0.063921
11135,29,0.059777
11136,29,0.043400
11137,29,0.064827
11138,29,0.066023
11139,29,0.058383
11140,29,0.059279
11141,29,0.047633
11142,29,0.072377
11143,29,0.050123
11144,29,0.053302
11145,29,0.052131
11146,29,0.057549
11147,29,0.046875
11148,29,0.066350
11149,29,0.060095
11150,29,0.061938
11151,29,0.068828
11152,29,0.052572
11153,29,0.053923
11154,29,0.062166
11155,29,0.054754
11156,29,0.053135
11157,29,0.047584
11158,29,0.055741
11159,29,0.063773
11160,29,0.068249
11161,29,0.052273
11162,29,0.065150
11163,29,0.047606
11164,29,0.053191
11165,29,0.059614
11166,29,0.078666
11167,29,0.072050
11168,29,0.061379
11169,29,0.066892
11170,29,0.065529
11171,29,0.051367
11172,29,0.053860
11173,29,0.070680
11174,29,0.051902
11175,29,0.063749
11176,29,0.056282
11177,29,0.061250
11178,29,0.061455
11179,29,0.056457
11180,29,0.060796
11181,29,0.071135
11182,29,0.062587
11183,29,0.049970
11184,29,0.061878
11185,29,0.054485
11186,29,0.053864
11187,29,0.056517
11188,29,0.061373
11189,29,0.062919
11190,29,0.063899
11191,29,0.055862
11192,29,0.052976
11193,29,0.061791
11194,29,0.059078
11195,29,0.055674
11196,29,0.054592
11197,29,0.056099
11198,29,0.064499
11199,29,0.067077
11200,29,0.055306
11201,29,0.046977
11202,29,0.066455
11203,29,0.050516
11204,29,0.064987
11205,29,0.073979
11206,29,0.067022
11207,29,0.049880
11208,29,0.052303
11209,29,0.060272
11210,29,0.059538
11211,29,0.072258
11212,29,0.071482
11213,29,0.072474
11214,29,0.054667
11215,29,0.059266
11216,29,0.063397
11217,29,0.057109
11218,29,0.064163
11219,29,0.051479
11220,29,0.060371
11221,29,0.057479
11222,29,0.056429
11223,29,0.063125
11224,29,0.066582
11225,29,0.058867
11226,29,0.060778
11227,29,0.058271
11228,29,0.074427
11229,29,0.050826
11230,29,0.050453
11231,29,0.058332
11232,29,0.076255
11233,29,0.053010
11234,29,0.050730
11235,29,0.047202
11236,29,0.067042
11237,29,0.050218
11238,29,0.051615
11239,29,0.051238
11240,29,0.064375
11241,29,0.055870
11242,29,0.051577
11243,29,0.053389
11244,29,0.056123
11245,29,0.055346
11246,29,0.055242
11247,29,0.050032
11248,29,0.057440
11249,29,0.051091
11250,29,0.051553
11251,29,0.045681
11252,29,0.063407
11253,29,0.065647
11254,29,0.065692
11255,29,0.054012
11256,29,0.052857
11257,29,0.054088
11258,29,0.062908
11259,29,0.051883
11260,29,0.051691
11261,29,0.058932
11262,29,0.069568
11263,29,0.066263
11264,29,0.046458
11265,29,0.048061
11266,29,0.063028
11267,29,0.055111
11268,29,0.081448
11269,29,0.057874
11270,29,0.044895
11271,29,0.049624
11272,29,0.061351
11273,29,0.051227
11274,29,0.046959
11275,29,0.060440
11276,29,0.074493
11277,29,0.050669
11278,29,0.064901
11279,29,0.069303
11280,29,0.059425
11281,29,0.059198
11282,29,0.069022
11283,29,0.067715
11284,29,0.055224
11285,29,0.056470
11286,29,0.065489
11287,29,0.069374
11288,29,0.061963
11289,29,0.062145
11290,29,0.056801
11291,29,0.056228
11292,29,0.053064
11293,29,0.058003
11294,29,0.059759
11295,29,0.055698
11296,29,0.061747
11297,29,0.056909
11298,29,0.059095
11299,29,0.058474
11300,29,0.071135
11301,29,0.053823
11302,29,0.061984
11303,29,0.064277
11304,29,0.072045
11305,29,0.057263
11306,29,0.065186
11307,29,0.046905
11308,29,0.045825
11309,29,0.062668
11310,29,0.044211
11311,30,0.059235
11312,30,0.048317
11313,30,0.060959
11314,30,0.054078
11315,30,0.070766
11316,30,0.054165
11317,30,0.060355
11318,30,0.065545
11319,30,0.057451
11320,30,0.055279
11321,30,0.058089
11322,30,0.068773
11323,30,0.063228
11324,30,0.054335
11325,30,0.071142
11326,30,0.068304
11327,30,0.059912
11328,30,0.049327
11329,30,0.053287
11330,30,0.061061
11331,30,0.053908
11332,30,0.068404
11333,30,0.053406
11334,30,0.056897
11335,30,0.058393
11336,30,0.082368
11337,30,0.058598
11338,30,0.062058
11339,30,0.057229
11340,30,0.060425
11341,30,0.045869
11342,30,0.045692
11343,30,0.049407
11344,30,0.059024
11345,30,0.068545
11346,30,0.061546
11347,30,0.057681
11348,30,0.063544
11349,30,0.051986
11350,30,0.063389
11351,30,0.064994
11352,30,0.058813
11353,30,0.058279
11354,30,0.053970
11355,30,0.052124
11356,30,0.058898
11357,30,0.052484
11358,30,0.048350
11359,30,0.083377
11360,30,0.067786
11361,30,0.058898
11362,30,0.066763
11363,30,0.068432
11364,30,0.053521
11365,30,0.056172
11366,30,0.059390
11367,30,0.058711
11368,30,0.046472
11369,30,0.059842
11370,30,0.058119
11371,30,0.060487
11372,30,0.064972
11373,30,0.064703
11374,30,0.054349
11375,30,0.057142
11376,30,0.044376
11377,30,0.065805
11378,30,0.070806
11379,30,0.066791
11380,30,0.046628
11381,30,0.070281
11382,30,0.061329
11383,30,0.056182
11384,30,0.060519
11385,30,0.040336
11386,30,0.067923
11387,30,0.076862
11388,30,0.060238
11389,30,0.054176
11390,30,0.052442
11391,30,0.059658
11392,30,0.045190
11393,30,0.070061
11394,30,0.061374
11395,30,0.051541
11396,30,0.052324
11397,30,0.047263
11398,30,0.061436
11399,30,0.066579
11400,30,0.068659
11401,30,0.055210
11402,30,0.070054
11403,30,0.081132
11404,30,0.057004
11405,30,0.063065
11406,30,0.054346
11407,30,0.050172
11408,30,0.048706
11409,30,0.063583
11410,30,0.066783
11411,30,0.053587
11412,30,0.054006
11413,30,0.050065
11414,30,0.046911
11415,30,0.057851
11416,30,0.063315
11417,30,0.064540
11418,30,0.063829
11419,30,0.052388
11420,30,0.060854
11421,30,0.062332
11422,30,0.057982
11423,30,0.072848
11424,30,0.067445
11425,30,0.051049
11426,30,0.042426
11427,30,0.078447
11428,30,0.073369
11429,30,0.060690
11430,30,0.054788
11431,30,0.069713
11432,30,0.050442
11433,30,0.053564
11434,30,0.062584
11435,30,0.062990
11436,30,0.045146
11437,30,0.075706
11438,30,0.054762
11439,30,0.059939
11440,30,0.069501
11441,30,0.057806
11442,30,0.057765
11443,30,0.053344
11444,30,0.041931
11445,30,0.063624
11446,30,0.052070
11447,30,0.055599
11448,30,0.052342
11449,30,0.070057
11450,30,0.073868
11451,30,0.057979
11452,30,0.058302
11453,30,0.063478
11454,30,0.056419
11455,30,0.051516
11456,30,0.057469
11457,30,0.065793
11458,30,0.066776
11459,30,0.062923
11460,30,0.060126
11461,30,0.060702
11462,30,0.058249
11463,30,0.058731
11464,30,0.050967
11465,30,0.048123
11466,30,0.067651
11467,30,0.056184
11468,30,0.060310
11469,30,0.057312
11470,30,0.054625
11471,30,0.070135
11472,30,0.059743
11473,30,0.056667
11474,30,0.052353
11475,30,0.052582
11476,30,0.062331
11477,30,0.064839
11478,30,0.068192
11479,30,0.070019
11480,30,0.055631
11481,30,0.058531
11482,30,0.056283
11483,30,0.053928
11484,30,0.059198
11485,30,0.051334
11486,30,0.051095
11487,30,0.063939
11488,30,0.050733
11489,30,0.060290
11490,30,0.049377
11491,30,0.055503
11492,30,0.060935
11493,30,0.064986
11494,30,0.050486
11495,30,0.066271
11496,30,0.075179
11497,30,0.051360
11498,30,0.045904
11499,30,0.059009
11500,30,0.056631
11501,30,0.060487
11502,30,0.058885
11503,30,0.059048
11504,30,0.057592
11505,30,0.047752
11506,30,0.057359
11507,30,0.056618
11508,30,0.049318
11509,30,0.045989
11510,30,0.048459
11511,30,0.058418
11512,30,0.068694
11513,30,0.037067
11514,30,0.057351
11515,30,0.056819
11516,30,0.057120
11517,30,0.060104
11518,30,0.058076
11519,30,0.069113
11520,30,0.052472
11521,30,0.054846
11522,30,0.065142
11523,30,0.051532
11524,30,0.055882
11525,30,0.058402
11526,30,0.060114
11527,30,0.063796
11528,30,0.053720
11529,30,0.052790
11530,30,0.053708
11531,30,0.051072
11532,30,0.052864
11533,30,0.059368
11534,30,0.062685
11535,30,0.058396
11536,30,0.052087
11537,30,0.068487
11538,30,0.069376
11539,30,0.073862
11540,30,0.057006
11541,30,0.058406
11542,30,0.066736
11543,30,0.062373
11544,30,0.061416
11545,30,0.060917
11546,30,0.050418
11547,30,0.053868
11548,30,0.066188
11549,30,0.051464
11550,30,0.056128
11551,30,0.058513
11552,30,0.068616
11553,30,0.062982
11554,30,0.064428
11555,30,0.065093
11556,30,0.051121
11557,30,0.066914
11558,30,0.059293
11559,30,0.058549
11560,30,0.057646
11561,30,0.054885
11562,30,0.054127
11563,30,0.052386
11564,30,0.070556
11565,30,0.054583
11566,30,0.060596
11567,30,0.055440
11568,30,0.059230
11569,30,0.049049
11570,30,0.049495
11571,30,0.064105
11572,30,0.065746
11573,30,0.063167
11574,30,0.052808
11575,30,0.074355
11576,30,0.055444
11577,30,0.062522
11578,30,0.058253
11579,30,0.063323
11580,30,0.056697
11581,30,0.057270
11582,30,0.064459
11583,30,0.058710
11584,30,0.061999
